Dataset,Feature,Name
Metabolome,209.1282_2.63,C11H16N2O2
Metabolome,209.1284_7.81,Unidentified metabolite
Metabolome,209.1534_12.24,Unidentified metabolite
Metabolome,209.1897_9.52,Unidentified metabolite
Metabolome,209.1898_10.35,Unidentified metabolite
Metabolome,210.05_6.21,Unidentified metabolite
Metabolome,211.0012_8.35,Unidentified metabolite
Metabolome,211.0281_8.55,Unidentified metabolite
Metabolome,211.0688_7.66,S-2-(Boronoethyl)-L-Cysteine
Metabolome,211.0689_8.05,S-2-(Boronoethyl)-L-Cysteine
Metabolome,211.0961_6.21,Unidentified metabolite
Metabolome,211.0975_1.18,Unidentified metabolite
Metabolome,211.0975_2.21,Unidentified metabolite
Metabolome,211.0975_8.57,C11H16O4
Metabolome,211.0976_4.18,Unidentified metabolite
Metabolome,211.0976_8.15,C11H16O4
Metabolome,211.0977_7.59,C11H16O4
Metabolome,211.0977_7.79,C11H16O4
Metabolome,211.1077_6.68,Unidentified metabolite
Metabolome,211.1077_7.96,Unidentified metabolite
Metabolome,211.1327_8.65,Unidentified metabolite
Metabolome,211.1329_0.94,Unidentified metabolite
Metabolome,211.1339_10.85,"C12:2,OH FA (Hydro-dodecadienoic acid)"
Metabolome,211.1339_6.49,"Cucurbic acid|Dihydrojasmonic acid|Vulgarole|Traumatin|3-Ethenyl-4-hydroxy-2,5-dimethylhex-5-en-2-yl acetate|Cucurbic acid|(+)-1,2-Epoxyneomenthyl acetate"
Metabolome,211.1339_6.85,"Cucurbic acid|Dihydrojasmonic acid|Vulgarole|Traumatin|3-Ethenyl-4-hydroxy-2,5-dimethylhex-5-en-2-yl acetate|Cucurbic acid|(+)-1,2-Epoxyneomenthyl acetate"
Metabolome,211.1339_7.97,"Cucurbic acid|Dihydrojasmonic acid|Vulgarole|Traumatin|3-Ethenyl-4-hydroxy-2,5-dimethylhex-5-en-2-yl acetate|Cucurbic acid|(+)-1,2-Epoxyneomenthyl acetate"
Metabolome,211.1339_8.64,"Cucurbic acid|Dihydrojasmonic acid|Vulgarole|Traumatin|3-Ethenyl-4-hydroxy-2,5-dimethylhex-5-en-2-yl acetate|Cucurbic acid|(+)-1,2-Epoxyneomenthyl acetate"
Metabolome,211.1438_4.76,C11H18N2O2(1)
Metabolome,211.1438_4.95,C11H18N2O2(2)
Metabolome,211.1441_5.12,Unidentified metabolite
Metabolome,211.1692_0.98,Unidentified metabolite
Metabolome,211.1703_0.91,Unidentified metabolite
Metabolome,211.1703_9.82,C13:1 FA (Tridecenoic acid)
Metabolome,211.2054_9.06,Unidentified metabolite
Metabolome,211.2054_9.42,Unidentified metabolite
Metabolome,212.0022_2.8,3-Indoxyl sulfate
Metabolome,212.0022_2.95,3-Indoxyl sulfate
Metabolome,212.0022_3.5,3-Indoxyl sulfate
Metabolome,212.033_7.34,Unidentified metabolite
Metabolome,212.0927_2.75,Unidentified metabolite
Metabolome,212.1027_7.57,N-acetyl-methylhistidine
Metabolome,212.1393_8.72,Unidentified metabolite
Metabolome,212.2007_12.59,Unidentified metabolite
Metabolome,212.2007_13.19,Unidentified metabolite
Metabolome,213.0226_6.22,Unidentified metabolite
Metabolome,213.0491_9.78,1-Methyl-3-(2-thiazolyl)-1H-indole
Metabolome,213.0635_8.92,Unidentified metabolite
Metabolome,213.0879_6.99,Unidentified metabolite
Metabolome,213.088_2.04,Unidentified metabolite
Metabolome,213.1131_2.62,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid|alpha-Carboxy-delta-decalactone|2-Carboxy-5,7-dimethyl-4-octanolide"
Metabolome,213.1131_6.19,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid|alpha-Carboxy-delta-decalactone|2-Carboxy-5,7-dimethyl-4-octanolide"
Metabolome,213.1132_5.56,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid|alpha-Carboxy-delta-decalactone|2-Carboxy-5,7-dimethyl-4-octanolide"
Metabolome,213.1132_6.04,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid|alpha-Carboxy-delta-decalactone|2-Carboxy-5,7-dimethyl-4-octanolide"
Metabolome,213.1132_6.72,C11H18O4
Metabolome,213.1132_7.2,"5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid|alpha-Carboxy-delta-decalactone|2-Carboxy-5,7-dimethyl-4-octanolide"
Metabolome,213.1132_7.35,Unidentified metabolite
Metabolome,213.1233_7.42,Unidentified metabolite
Metabolome,213.1233_7.94,Unidentified metabolite
Metabolome,213.1495_9.23,"C12:1, OH FA (Hydroxy-dodecenoic acid)"
Metabolome,213.1496_7.57,"C12:1, OH FA (Hydroxy-dodecenoic acid)"
Metabolome,213.1496_7.98,"C12:1, OH FA (Hydroxy-dodecenoic acid)"
Metabolome,213.1496_8.3,"C12:1, OH FA (Hydroxy-dodecenoic acid)"
Metabolome,213.1497_11.19,"C12:1, OH FA (Hydroxy-dodecenoic acid)"
Metabolome,213.1847_9.84,Unidentified metabolite
Metabolome,213.1859_0.96,Unidentified metabolite
Metabolome,213.186_10.2,C13:0 FA (Tridecanoic acid)
Metabolome,213.186_10.63,C13:0 FA (Tridecanoic acid)
Metabolome,214.0179_5.03,Unidentified metabolite
Metabolome,214.0485_10.52,Glycerylphosphorylethanolamine
Metabolome,214.0488_7.35,Glycerylphosphorylethanolamine
Metabolome,214.0822_8.32,Unidentified metabolite
Metabolome,214.0893_6.83,Unidentified metabolite
Metabolome,214.1073_6.77,Unidentified metabolite
Metabolome,215.028_7.79,Unidentified metabolite
Metabolome,215.0326_10.21,Unidentified metabolite
Metabolome,215.0328_7.79,Hexose
Metabolome,215.0329_0.57,Hexose
Metabolome,215.0924_2.75,Unidentified metabolite
Metabolome,215.0924_4.94,Unidentified metabolite
Metabolome,215.1026_7.04,Unidentified metabolite
Metabolome,215.1036_7.07,"N2,N5-diacetylornithine"
Metabolome,215.1064_6.85,Unidentified metabolite
Metabolome,215.1065_7.02,Unidentified metabolite
Metabolome,215.1287_5.93,Unidentified metabolite
Metabolome,215.1288_1.57,Unidentified metabolite
Metabolome,215.1288_1.82,Unidentified metabolite
Metabolome,215.1288_2.01,Unidentified metabolite
Metabolome,215.1288_2.26,Unidentified metabolite
Metabolome,215.1288_3.81,Unidentified metabolite
Metabolome,215.1288_7.46,"C11:0,DC FA (Undecanedioic acid)"
Metabolome,215.1289_1.63,Unidentified metabolite
Metabolome,215.1289_2.92,Unidentified metabolite
Metabolome,215.1289_2.98,Unidentified metabolite
Metabolome,215.1389_8.49,Unidentified metabolite
Metabolome,215.1389_8.86,Unidentified metabolite
Metabolome,215.1639_7.26,Unidentified metabolite
Metabolome,215.1639_7.99,Unidentified metabolite
Metabolome,215.1652_1.11,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,215.1652_11.44,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,215.1652_7.86,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,215.1652_8.35,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,215.1652_8.84,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,215.1652_9.16,"C12:0,OH FA (Hydroxydodecanoic acid)"
Metabolome,216.0513_5.55,Unidentified metabolite
Metabolome,216.0876_8.33,Unidentified metabolite
Metabolome,216.0979_11.07,Unidentified metabolite
Metabolome,216.0988_8.22,N-a-Acetylcitrulline
Metabolome,216.1133_1.4,"L-TRYPTOPHAN-13C11, 15N2"
Metabolome,216.1134_6.64,"L-TRYPTOPHAN-13C11, 15N2"
Metabolome,217.0175_1.05,Unidentified metabolite
Metabolome,217.0295_0.67,Unidentified metabolite
Metabolome,217.0296_10.22,Unidentified metabolite
Metabolome,217.0296_7.8,Hexose
Metabolome,217.0325_9.35,Unidentified metabolite
Metabolome,217.0469_6.03,Unidentified metabolite
Metabolome,217.0479_4.32,Unidentified metabolite
Metabolome,217.0481_7.03,Sodium (™)-2-(4-methoxyphenoxy)propionate
Metabolome,217.048_7.34,Sodium (™)-2-(4-methoxyphenoxy)propionate
Metabolome,217.0651_4.93,Cys-Pro or Pro-Cys(2)
Metabolome,217.0825_7.7,Unidentified metabolite
Metabolome,217.0827_10.03,Unidentified metabolite
Metabolome,217.0827_10.52,Unidentified metabolite
Metabolome,217.0869_6.52,Unidentified metabolite
Metabolome,217.1069_1.78,Unidentified metabolite
Metabolome,217.1079_4.95,"C10:0,OH DC FA (Hydroxysebacic acid)"
Metabolome,217.1079_5.35,"C10:0,OH DC FA (Hydroxysebacic acid)"
Metabolome,217.1079_5.73,Unidentified metabolite
Metabolome,217.107_10.79,Unidentified metabolite
Metabolome,217.1081_3.53,Unidentified metabolite
Metabolome,217.1081_5.65,Unidentified metabolite
Metabolome,217.108_8.25,Unidentified metabolite
Metabolome,217.108_8.73,Unidentified metabolite
Metabolome,217.1183_10.67,Unidentified metabolite
Metabolome,217.1431_5.8,"C11:0,DC FA (Undecanedioic acid)"
Metabolome,217.1431_6.68,"C11:0,DC FA (Undecanedioic acid)"
Metabolome,217.1431_7.04,"C11:0,DC FA (Undecanedioic acid)"
Metabolome,217.1432_7.8,Unidentified metabolite
Metabolome,217.1432_9.39,Unidentified metabolite
Metabolome,217.1443_7.43,Unidentified metabolite
Metabolome,217.1547_10.71,Acetyldimethyllysine(1)
Metabolome,217.1547_14.1,Acetyldimethyllysine(2)
Metabolome,217.1949_10,Unidentified metabolite
Metabolome,218.0458_3.98,Unidentified metabolite
Metabolome,218.1023_8.46,Unidentified metabolite
Metabolome,218.1135_8.61,N-a-Acetylcitrulline
Metabolome,218.1185_7.98,Unidentified metabolite
Metabolome,218.1386_0.58,C3:0 AC (Propionylcarnitine)
Metabolome,218.1386_7.27,C3:0 AC (Propionylcarnitine)
Metabolome,218.1386_8.76,C3:0 AC (Propionylcarnitine)
Metabolome,218.1499_15.03,gamma-glutamyl-L-putrescine
Metabolome,218.1536_7.43,Unidentified metabolite
Metabolome,218.9968_3.09,Unidentified metabolite
Metabolome,219.0452_7.35,C7H12N2O4S
Metabolome,219.0764_6.73,Unidentified metabolite
Metabolome,219.0765_7.79,Unidentified metabolite
Metabolome,219.0773_7.19,Oxindolylalanine
Metabolome,219.0975_7.79,gamma-glutamylalanine
Metabolome,219.0976_10.89,5-L-Glutamyl-L-alanine
Metabolome,219.1167_9.93,Unidentified metabolite
Metabolome,219.1169_8.74,Unidentified metabolite
Metabolome,219.1339_13.15,Unidentified metabolite
Metabolome,219.1339_8.43,Unidentified metabolite
Metabolome,219.134_12.24,Unidentified metabolite
Metabolome,219.1375_9.39,Unidentified metabolite
Metabolome,219.1743_3.95,Unidentified metabolite
Metabolome,219.1952_8.96,C12H26O3
Metabolome,220.0284_5.04,Unidentified metabolite
Metabolome,220.0613_4.1,Hydroxyindolelactate
Metabolome,220.0613_4.86,Hydroxyindolelactate
Metabolome,220.0965_5.45,Unidentified metabolite
Metabolome,220.108_6.18,Unidentified metabolite
Metabolome,220.1179_8.22,Pantothenic acid (Vitamin B5)
Metabolome,220.1466_8.28,Unidentified metabolite
Metabolome,220.1695_0.93,Unidentified metabolite
Metabolome,221.0382_9.02,Unidentified metabolite
Metabolome,221.0702_10.2,Unidentified metabolite
Metabolome,221.0805_5.47,Unidentified metabolite
Metabolome,221.0806_6.37,Unidentified metabolite
Metabolome,221.0807_7.68,Unidentified metabolite
Metabolome,221.0817_7.25,Unidentified metabolite
Metabolome,221.0917_1.16,Oxindolylalanine
Metabolome,221.0921_0.97,Unidentified metabolite
Metabolome,221.092_6.53,Oxindolylalanine
Metabolome,221.092_7.26,Oxindolylalanine(2)
Metabolome,221.1133_12.29,Unidentified metabolite
Metabolome,221.1293_3.42,C12H18N2O2
Metabolome,221.1535_2.2,Unidentified metabolite
Metabolome,221.1535_2.51,Unidentified metabolite
Metabolome,221.1546_1.48,Unidentified metabolite
Metabolome,221.1546_8.28,Unidentified metabolite
Metabolome,221.1897_8.27,Unidentified metabolite
Metabolome,222.0757_4.11,Hydroxyindolelactate
Metabolome,222.0885_4.91,Unidentified metabolite
Metabolome,222.0931_4.9,Unidentified metabolite
Metabolome,222.0932_2.44,Unidentified metabolite
Metabolome,222.1848_5.8,Unidentified metabolite
Metabolome,223.0644_8.16,Unidentified metabolite
Metabolome,223.0773_4.93,Unidentified metabolite
Metabolome,223.1077_7.03,C11H14N2O3
Metabolome,223.1325_9.53,"Annuionone B|Dehydrovomifoliol|Isoamyl p-anisate|1-Hydroxyibuprofen|2-Hydroxyibuprofen|3-Hydroxyibuprofen|Methyl 3-epi-4,5-didehydrojasmonate"
Metabolome,223.1338_9.12,C14H20O5
Metabolome,223.1438_3.45,Unidentified metabolite
Metabolome,223.144_7.61,C12H18N2O2(2)
Metabolome,223.1692_1.1,Unidentified metabolite
Metabolome,223.169_11.12,"Rishitin|Kobusone|Isokobusone|(10betaH,11xi)-11-Hydroxy-13-nor-6-eremophilen-8-one|Acetaldehyde butyl phenethyl acetal|2,6-Di-tert-butyl-1,4-benzenediol|2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE"
Metabolome,223.1703_10.14,C14:2 FA (Tetradecadienoic acid)
Metabolome,223.2053_8.97,Unidentified metabolite
Metabolome,223.2053_9.19,Unidentified metabolite
Metabolome,224.0562_6.3,Unidentified metabolite
Metabolome,224.0563_8.42,Unidentified metabolite
Metabolome,224.0928_2.52,C11H15NO4
Metabolome,224.128_6.29,C12H17NO3
Metabolome,224.9795_8.27,Unidentified metabolite
Metabolome,225.0767_6.97,"3,4,5-Trimethoxyphenyl acetate|Genipin|2,4,6-Trimethoxyphenyl acetate|4-Hydroxy-(3',4'-dihydroxyphenyl)-valeric acid|Dihydrosinapic acid|3-(4-Hydroxy-3-methoxyphenyl)-2-methyllactic acid|Verbenalol"
Metabolome,225.0879_7.15,Unidentified metabolite
Metabolome,225.088_7.21,Unidentified metabolite
Metabolome,225.1131_5.02,Unidentified metabolite
Metabolome,225.1131_5.54,"Allixin|3,4-Methylenesebacic acid|Senkyunolide J|Senkyunolide N|7-Epi-12-hydroxyjasmonic acid"
Metabolome,225.1131_5.92,"Allixin|3,4-Methylenesebacic acid|Senkyunolide J|Senkyunolide N|7-Epi-12-hydroxyjasmonic acid"
Metabolome,225.1131_6.69,"Allixin|3,4-Methylenesebacic acid|Senkyunolide J|Senkyunolide N|7-Epi-12-hydroxyjasmonic acid"
Metabolome,225.1132_5.71,"Allixin|3,4-Methylenesebacic acid|Senkyunolide J|Senkyunolide N|7-Epi-12-hydroxyjasmonic acid"
Metabolome,225.1132_6.04,"Allixin|3,4-Methylenesebacic acid|Senkyunolide J|Senkyunolide N|7-Epi-12-hydroxyjasmonic acid"
Metabolome,225.1132_7.1,C12H18O4
Metabolome,225.1134_2.24,Unidentified metabolite
Metabolome,225.1233_5.42,Unidentified metabolite
Metabolome,225.1233_5.6,Unidentified metabolite
Metabolome,225.1233_6.42,Unidentified metabolite
Metabolome,225.1233_7.7,Unidentified metabolite
Metabolome,225.1234_12.47,C11H16N2O3
Metabolome,225.123_2.49,C11H16N2O3
Metabolome,225.1495_7.96,Unidentified metabolite
Metabolome,225.1495_8.27,Unidentified metabolite
Metabolome,225.1495_8.6,Unidentified metabolite
Metabolome,225.1846_9.35,Unidentified metabolite
Metabolome,225.1848_2.25,Unidentified metabolite
Metabolome,225.1859_0.96,Unidentified metabolite
Metabolome,225.186_10.2,C14:1 FA (Myristoleic acid)
Metabolome,225.186_10.58,C14:1 FA (Myristoleic acid)
Metabolome,225.1958_7.99,Unidentified metabolite
Metabolome,225.2209_9.58,Unidentified metabolite
Metabolome,225.221_9.68,Unidentified metabolite
Metabolome,226.1083_4.64,Unidentified metabolite
Metabolome,226.1084_4.39,Unidentified metabolite
Metabolome,226.1186_8.56,C10H15N3O3
Metabolome,227.0437_10.15,Unidentified metabolite
Metabolome,227.078_4.5,Unidentified metabolite
Metabolome,227.0911_6.98,Unidentified metabolite
Metabolome,227.0923_5.65,Unidentified metabolite
Metabolome,227.0924_1.45,Unidentified metabolite
Metabolome,227.0926_5.46,Unidentified metabolite
Metabolome,227.1025_7.05,Unidentified metabolite
Metabolome,227.1026_8.34,Unidentified metabolite
Metabolome,227.1036_7.96,Prolylhydroxyproline
Metabolome,227.1148_10.12,Unidentified metabolite
Metabolome,227.1287_6.01,Traumatic acid|5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid
Metabolome,227.1288_1.13,Unidentified metabolite
Metabolome,227.1288_5.87,Traumatic acid|5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid
Metabolome,227.1288_6.36,"C12:1,DC FA (Traumatic acid)"
Metabolome,227.1288_6.86,"C12:1,DC FA (Traumatic acid)"
Metabolome,227.1288_7.34,Unidentified metabolite
Metabolome,227.1288_7.54,"C12:1,DC FA (Traumatic acid)"
Metabolome,227.1389_7.06,C11H18N2O3
Metabolome,227.1389_7.76,C11H18N2O3
Metabolome,227.1389_8.78,C11H18N2O3(2)
Metabolome,227.139_7.97,C11H18N2O3
Metabolome,227.1638_7.91,Unidentified metabolite
Metabolome,227.1652_8.09,Unidentified metabolite
Metabolome,227.1652_8.6,Unidentified metabolite
Metabolome,227.1652_8.86,Unidentified metabolite
Metabolome,227.1652_9.3,Unidentified metabolite
Metabolome,227.2015_10.99,C14:0 FA (Myristic acid)
Metabolome,227.2016_0.97,Unidentified metabolite
Metabolome,227.2016_10.71,C14:0 FA (Myristic acid)
Metabolome,228.0278_8.9,Unidentified metabolite
Metabolome,228.0627_3.2,Unidentified metabolite
Metabolome,228.0978_7.91,Unidentified metabolite
Metabolome,228.1284_3.03,Creatinine
Metabolome,229.0171_5.84,Unidentified metabolite
Metabolome,229.0174_0.95,Unidentified metabolite
Metabolome,229.0356_4.86,C25H17NO6S
Metabolome,229.0538_0.94,Unidentified metabolite
Metabolome,229.0828_7.99,C9H14N2O5
Metabolome,229.1079_5.65,Unidentified metabolite
Metabolome,229.108_2.52,Unidentified metabolite
Metabolome,229.1183_10.65,Prolylhydroxyproline
Metabolome,229.1183_11.05,Prolylhydroxyproline
Metabolome,229.1184_10.27,Prolylhydroxyproline
Metabolome,229.1442_6.49,Unidentified metabolite
Metabolome,229.1443_6.91,Unidentified metabolite
Metabolome,229.1444_1.15,Unidentified metabolite
Metabolome,229.1444_5.36,Unidentified metabolite
Metabolome,229.1444_8.12,"C12:0,DC FA (Dodecanedioic acid)"
Metabolome,229.1545_0.56,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
Metabolome,229.1546_7.19,C11H20N2O3
Metabolome,229.1546_8.12,C11H20N2O3
Metabolome,229.1547_10.23,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
Metabolome,229.1547_9.36,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
Metabolome,229.1555_4.73,Unidentified metabolite
Metabolome,229.1795_8.59,Unidentified metabolite
Metabolome,229.1807_8.9,Unidentified metabolite
Metabolome,229.1807_9.24,Unidentified metabolite
Metabolome,229.1808_8.31,Unidentified metabolite
Metabolome,229.2159_0.5,Unidentified metabolite
Metabolome,230.007_8.96,Unidentified metabolite
Metabolome,230.0126_4.96,Unidentified metabolite
Metabolome,230.0127_1.03,Unidentified metabolite
Metabolome,230.0128_2.27,Paracetamol sulfate
Metabolome,230.1135_7.91,C9H15N3O4
Metabolome,230.1135_8.48,C9H15N3O4
Metabolome,230.1184_1.85,Unidentified metabolite
Metabolome,230.1862_6.83,Unidentified metabolite
Metabolome,230.9966_4.89,Vanillin 4-sulfate
Metabolome,230.9967_0.94,Unidentified metabolite
Metabolome,231.0275_7.88,Unidentified metabolite
Metabolome,231.033_0.93,Unidentified metabolite
Metabolome,231.0513_5,C22H25NO6S2
Metabolome,231.0596_9.8,2-PHENYLAMINO-4-METHYL-5-ACETYL THIAZOLE
Metabolome,231.0621_11.28,Unidentified metabolite
Metabolome,231.0772_4.23,Unidentified metabolite
Metabolome,231.0773_0.96,Unidentified metabolite
Metabolome,231.0774_5.62,Unidentified metabolite
Metabolome,231.0873_8.19,Unidentified metabolite
Metabolome,231.1014_9.31,Unidentified metabolite
Metabolome,231.1014_9.93,Unidentified metabolite
Metabolome,231.1025_6.84,Unidentified metabolite
Metabolome,231.1235_5.88,Unidentified metabolite
Metabolome,231.1235_6.1,Unidentified metabolite
Metabolome,231.1339_6.29,Hydroxyprolyl-Valine|Valyl-Hydroxyproline
Metabolome,231.134_8.37,Unidentified metabolite
Metabolome,231.1586_6.68,Unidentified metabolite
Metabolome,231.1587_7.45,Unidentified metabolite
Metabolome,231.1587_7.8,Unidentified metabolite
Metabolome,231.1588_9.38,Unidentified metabolite
Metabolome,231.1701_1.14,Unidentified metabolite
Metabolome,231.1703_4.49,C11H22N2O3(1)
Metabolome,231.1704_12.81,C11H22N2O3(2)
Metabolome,231.1704_13.31,C11H22N2O3(2)
Metabolome,232.0283_6.58,Dopamine sulfate
Metabolome,232.0284_7.33,Dopamine sulfate
Metabolome,232.1074_4.86,C12H13N3O2
Metabolome,232.1083_7.21,Unidentified metabolite
Metabolome,232.1179_8.53,Unidentified metabolite
Metabolome,232.118_1.83,C10H17NO5
Metabolome,232.1405_14.38,C8H17N5O3
Metabolome,232.1543_1.09,C4:0 AC (Butyrylcarnitine|Isobutyryl-L-carnitine)
Metabolome,232.1543_6.7,C4:0 AC (Butyrylcarnitine|Isobutyryl-L-carnitine)
Metabolome,233.0122_2.65,Unidentified metabolite
Metabolome,233.0566_1.27,Unidentified metabolite
Metabolome,233.0566_4.26,Unidentified metabolite
Metabolome,233.0566_7.34,Unidentified metabolite
Metabolome,233.0632_7.92,Unidentified metabolite
Metabolome,233.0767_0.57,Unidentified metabolite
Metabolome,233.0772_5.79,C8H12N2O6
Metabolome,233.0777_10.64,Unidentified metabolite
Metabolome,233.077_11.24,Unidentified metabolite
Metabolome,233.1244_12.31,Unidentified metabolite
Metabolome,233.1244_8.34,Unidentified metabolite
Metabolome,233.1496_13.96,C10H20N2O4
Metabolome,233.1545_1.07,Unidentified metabolite
Metabolome,233.1576_6.7,Unidentified metabolite
Metabolome,234.077_7.91,C7H18NO4S
Metabolome,234.0811_10.64,Unidentified metabolite
Metabolome,234.0811_11.29,Unidentified metabolite
Metabolome,234.0872_7.61,Unidentified metabolite
