Analyte ID,m/z,Mode,Analyte Name,Formula,KEGG ID,HMDB ID,MSI Confidence Level
624.3404_8.16,624.3404,nHILIC,Glycochenodeoxycholic acid glucuronide,C32H51NO11,C03033,HMDB02579,3
167.1077_8.16,167.1077,nHILIC,0,0,0,0,0
140.9941_7.96,140.9941,nHILIC,0,0,0,0,0
167.1076_7.6,167.1076,nHILIC,0,0,0,0,0
361.0069_7.33,361.0069,nHILIC,C9H14O13S,C9H14O13S,NA,NA,4
279.0983_7.33,279.0983,nHILIC,C13H16N2O5,C13H16N2O5,NA,NA,4
295.12_7.32,295.12,nHILIC,0,0,0,0,0
347.1627_7.3,347.1627,nHILIC,0,0,0,0,0
157.0618_7.26,157.0618,nHILIC,0,0,0,0,0
232.1083_7.21,232.1083,nHILIC,0,0,0,0,0
155.0614_7,155.0614,nHILIC,0,0,0,0,0
235.0722_7,235.0722,nHILIC,L-Formylkynurenine,C11H12N2O4,C02700,HMDB60485,3
489.2703_6.99,489.2703,nHILIC,0,0,0,0,0
435.2514_6.98,435.2514,nHILIC,0,0,0,0,0
195.139_6.96,195.139,nHILIC,0,0,0,0,0
253.0927_3.92,253.0927,nHILIC,Glucosyl-glycerol,C9H18O8,C05401,HMDB06790,3
227.1288_1.13,227.1288,nHILIC,0,0,0,0,0
301.1655_1.14,301.1655,nHILIC,0,0,0,0,0
449.327_1.13,449.327,nHILIC,0,0,0,0,0
283.1548_1.16,283.1548,nHILIC,0,0,0,0,0
185.1183_1.16,185.1183,nHILIC,0,C10H18O3,0,0,NA
164.0717_1.17,164.0717,nHILIC,0,0,0,0,0
150.056_1.15,150.056,nHILIC,0,0,0,0,0
447.3114_1.12,447.3114,nHILIC,0,NA,0,0,NA
165.092_1.12,165.092,nHILIC,"Perillic acid|Wine lactone|6-Pentyl-2H-pyran-2-one|2-tert-Butyl-1,4-benzenediol|2-Methoxy-4-propylphenol|Pentyl 2-furyl ketone|1,1-Dimethoxy-2-phenylethane|alpha-Teresantalic acid|Epinepetalactone|2,4,7-Decatrienoic acid|Perilla ketone|Marmelolactone A|Isomintlactone|1,4-Epidioxy-p-mentha-2,8-diene|1,2:3,4-Diepoxy-p-menth-8-ene|5-Hydroxy-p-mentha-6,8-dien-2-one|2-Hydroxy-p-mentha-1,8-dien-6-one|Rotundifolone|(1xi,4xi,6xi)-Carvone oxide|4-Ethyl-1,2-dimethoxybenzene|Karahana lactone|3-Hydroxy-p-mentha-1,8-dien-7-al|Wine lactone|(+)-Rotundifolone|(-)-Piperitenone oxide|Menthofurolactone|5-Hydroxycarvone|Lepalol|Epinepetalactone|Marmelolactone A|Isomintlactone|Carvone oxide|(1R,4R,6R)-Carvone oxide|2-tert-butylbenzene-1,4-diol",NA,C11924|||||C02088||||||||||||||||||C09896||||||||||,HMDB04586|HMDB29691|HMDB31085|HMDB32062|HMDB32135|HMDB32462|HMDB32615|HMDB34922|HMDB35063|HMDB35235|HMDB35328|HMDB36042|HMDB36084|HMDB36878|HMDB36879|HMDB37011|HMDB37012|HMDB37044|HMDB39382|HMDB40176|HMDB41000|HMDB41584||||||||||||,NA
167.1077_1.1,167.1077,nHILIC,0,0,0,0,0
241.2172_0.92,241.2172,nHILIC,0,0,0,0,0
297.2795_0.92,297.2795,nHILIC,0,0,0,0,0
365.3422_0.92,365.3422,nHILIC,0,0,0,0,0
349.1115_0.92,349.1115,nHILIC,0,0,0,0,0
493.4986_0.92,493.4986,nHILIC,0,0,0,0,0
491.4829_0.92,491.4829,nHILIC,0,0,0,0,0
339.2901_0.93,339.2901,nHILIC,0,0,0,0,0
231.033_0.93,231.033,nHILIC,NA,NA,NA,NA,NA
311.2953_0.93,311.2953,nHILIC,C20:0 FA (Arachidic acid),C20H40O2,C06425,HMDB02212,2
355.3216_0.93,355.3216,nHILIC,0,0,0,0,0
295.2639_0.94,295.2639,nHILIC,C19:1 FA (Nonadecaenoic acid),C19H36O2,C00174,HMDB13622,2
301.2169_0.95,301.2169,nHILIC,NA,NA,NA,NA,NA
415.3215_0.95,415.3215,nHILIC,0,0,0,0,0
397.2051_0.95,397.2051,nHILIC,NA,NA,NA,NA,NA
229.0174_0.95,229.0174,nHILIC,0,0,0,0,0
269.2483_0.95,269.2483,nHILIC,0,0,0,0,0
277.2171_0.96,277.2171,nHILIC,C18:3 FA (Linolenic acid),C18H30O2,C06427,HMDB01388,2
341.3058_0.96,341.3058,nHILIC,0,0,0,0,0
231.0773_0.96,231.0773,nHILIC,0,0,0,0,0
199.007_0.96,199.007,nHILIC,0,0,0,0,0
297.2432_0.97,297.2432,nHILIC,"C18:1,OH FA (Hydroxy-oleic acid)",C18H34O3,NA,HMDB34297,2
319.1014_0.98,319.1014,nHILIC,0,0,0,0,0
197.1546_0.98,197.1546,nHILIC,0,0,0,0,0
299.2588_0.99,299.2588,nHILIC,0,0,0,0,0
183.139_1.01,183.139,nHILIC,NA,NA,NA,NA,NA
107.0502_1.02,107.0502,nHILIC,NA,NA,NA,NA,NA
79.9574_1.02,79.9574,nHILIC,0,0,0,0,0
203.0019_1.03,203.0019,nHILIC,Methylcatechol sulfate|Methoxyphenol sulfate,C7H8O5S,NA,HMDB0240461|,3
230.0127_1.03,230.0127,nHILIC,0,0,0,0,0
169.1234_1.05,169.1234,nHILIC,NA,NA,NA,NA,NA
155.1077_1.05,155.1077,nHILIC,0,0,0,0,0
317.2119_1.06,317.2119,nHILIC,0,0,0,0,0
371.1895_1.07,371.1895,nHILIC,0,0,0,0,0
369.3008_1.07,369.3008,nHILIC,0,0,0,0,0
129.092_1.08,129.092,nHILIC,C7:0 FA (Heptanoic acid),C7H14O2,NA,NA,2
367.2852_1.08,367.2852,nHILIC,0,0,0,0,0
409.3321_1.09,409.3321,nHILIC,0,0,0,0,0
507.4415_1.09,507.4415,nHILIC,0,0,0,0,0
529.4258_1.09,529.4258,nHILIC,Tetracosyl ferulate|Diisotridecyl phthalate|Ditridecyl phthalate,NA,||,||,NA
311.2224_1.1,311.2224,nHILIC,0,0,0,0,0
447.3476_1.1,447.3476,nHILIC,6-Deoxodolichosterone|2-Deoxycastasterone|2-Deoxycastasterone,C28H48O4,|C15793|C15793,HMDB34332|HMDB34423|,NA
435.3476_1.1,435.3476,nHILIC,NA,NA,NA,NA,NA
215.1652_1.11,215.1652,nHILIC,"C12:0,OH FA (Hydroxydodecanoic acid)",C12H24O3,NA,HMDB00387,2
315.2538_1.11,315.2538,nHILIC,"MG(0:0/15:0/0:0)|MG(15:0/0:0/0:0)|(+)-15,16-Dihydroxyoctadecanoic acid|(9S,10S)-9,10-dihydroxyoctadecanoate",NA,|||C15988,HMDB11532|HMDB11563|HMDB31008|HMDB59633,NA
517.3892_1.11,517.3892,nHILIC,Ganoderiol C,C32H54O5,NA,HMDB37781,NA
285.2431_1.12,285.2431,nHILIC,0,0,0,0,0
171.1027_1.13,171.1027,nHILIC,"Tetrahydrofurfuryl butyrate|cis-3-Hexenyl lactate|3-Methylbutyl 3-oxobutanoate|Butyl levulinate|Butyl 3-hydroxy-2-methylidenebutanoate|2-Methylpropyl 3-hydroxy-2-methylidenebutanoate|5-Pentyl-1,4-dioxan-2-one|6-Pentyl-1,4-dioxan-2-one|4-Hydroperoxy-2-nonenal",C9H16O3,||||||||,HMDB36188|HMDB36213|HMDB36396|HMDB40165|HMDB40202|HMDB40203|HMDB59936|HMDB59937|HMDB60287,NA
271.2276_1.13,271.2276,nHILIC,NA,NA,NA,NA,NA
559.3986_1.13,559.3986,nHILIC,0,0,0,0,0
407.2802_1.13,407.2802,nHILIC,0,0,0,0,0
237.1495_1.14,237.1495,nHILIC,0,0,0,0,0
167.0352_1.15,167.0352,nHILIC,5-Methoxysalicylic acid,C8H8O4,NA,HMDB01868,2
149.0607_1.18,149.0607,nHILIC,3-phenylpropionate (hydrocinnamate),C9H10O2,C05629,HMDB00764,2
159.1026_1.18,159.1026,nHILIC,0,C8H16O3,0,0,NA
239.1652_1.2,239.1652,nHILIC,0,0,0,0,0
367.2852_1.24,367.2852,nHILIC,0,0,0,0,0
309.2069_1.26,309.2069,nHILIC,0,0,0,0,0
233.0566_1.27,233.0566,nHILIC,0,0,0,0,0
507.3686_1.45,507.3686,nHILIC,Fasciculol C,C30H52O6,NA,HMDB35853,NA
269.1757_1.45,269.1757,nHILIC,0,0,0,0,0
227.0924_1.45,227.0924,nHILIC,0,0,0,0,0
237.1496_1.47,237.1496,nHILIC,0,0,0,0,0
257.1026_1.48,257.1026,nHILIC,0,0,0,0,0
101.0608_1.48,101.0608,nHILIC,C6H10O3,NA,NA,NA,NA
289.1292_1.49,289.1292,nHILIC,0,0,0,0,0
479.4827_1.52,479.4827,nHILIC,0,0,0,0,0
498.289_1.52,498.289,nHILIC,0,0,0,0,0
157.0869_1.61,157.0869,nHILIC,0,C8H14O3,0,0,NA
143.0349_1.62,143.0349,nHILIC,0,0,0,0,0
183.0662_1.64,183.0662,nHILIC,0,0,0,0,0
169.087_1.66,169.087,nHILIC,0,0,0,0,0
281.1391_1.66,281.1391,nHILIC,0,0,0,0,0
125.0971_1.66,125.0971,nHILIC,0,0,0,0,0
111.0199_1.69,111.0199,nHILIC,0,0,0,0,0
479.3376_1.76,479.3376,nHILIC,Brassinolide|24-Epibrassinolide,C28H48O6,C11049|,HMDB34081|HMDB41130,NA
125.0971_1.84,125.0971,nHILIC,0,0,0,0,0
395.3894_1.94,395.3894,nHILIC,0,0,0,0,0
79.9573_1.96,79.9573,nHILIC,0,0,0,0,0
425.2002_1.99,425.2002,nHILIC,0,C23H27FN4O3,0,0,NA
367.2853_2.01,367.2853,nHILIC,0,0,0,0,0
405.3006_2.02,405.3006,nHILIC,"MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)|MG(22:4(7Z,10Z,13Z,16Z)/0:0/0:0)|[14]-Gingerol",C25H42O4,||,HMDB11554|HMDB11584|,NA
391.2852_2.05,391.2852,nHILIC,Chenodeoxycholic Acid,C24H40O4,NA,HMDB0000518,3
361.1041_2.07,361.1041,nHILIC,0,0,0,0,0
243.0508_2.08,243.0508,nHILIC,0,0,0,0,0
195.1026_2.08,195.1026,nHILIC,0,0,0,0,0
409.332_2.12,409.332,nHILIC,0,0,0,0,0
183.0662_2.17,183.0662,nHILIC,0,0,0,0,0
200.1292_2.2,200.1292,nHILIC,N-Acetylaminooctanoic acid,C10H19NO3,NA,HMDB59745,3
211.0975_2.21,211.0975,nHILIC,0,0,0,0,0
333.2069_2.24,333.2069,nHILIC,"15-Keto-13,14-dihydroprostaglandin A2|Prostaglandin J2|Prostaglandin A2|12-Keto-leukotriene B4|Prostaglandin B2|Delta-12-Prostaglandin J2|Leukotriene B5|5-Oxo-6-trans-leukotriene B4|7'-Carboxy-gamma-chromanol|Crispanone|8alpha-8-Hydroxy-12-oxo-13-abieten-18-oic acid|(ent-16betaOH)-16,17-Dihydroxy-9(11)-kauren-19-oic acid|(ent-6alpha,7alpha)-6,7-Dihydroxy-16-kauren-19-oic acid|Dehydropinifolic acid|Phytocassane B|15d PGD2|bicyclo-PGE2|Prostaglandin-c2|Prostaglandin A-2|Prostaglandin B-2|Prostaglandin B2|Diisohexyl phthalate|Di-n-hexyl phthalate",C20H30O4,|C05957|C05953|C05949|C05954|C05958|||||||C11876|||||C05955||||C02391|C14504,HMDB01244|HMDB02710|HMDB02752|HMDB04234|HMDB04236|HMDB04238|HMDB05073|HMDB12824|HMDB12850|HMDB35286|HMDB35878|HMDB36760|HMDB36763|HMDB36828|HMDB41055|HMDB60046|HMDB60054|HMDB60095|||||,NA
225.1134_2.24,225.1134,nHILIC,0,0,0,0,0
289.1291_2.26,289.1291,nHILIC,0,0,0,0,0
159.1026_2.26,159.1026,nHILIC,"C8:0,OH FA (Hydroxyoctanoic acid)",C8H16O3,NA,HMDB00486,2
215.1288_2.26,215.1288,nHILIC,0,0,0,0,0
230.0128_2.27,230.0128,nHILIC,Paracetamol sulfate,C8H9NO5S,NA,HMDB59911,3
195.1026_2.29,195.1026,nHILIC,0,0,0,0,0
79.9573_2.3,79.9573,nHILIC,0,0,0,0,0
792.5551_2.33,792.5551,nHILIC,0,0,0,0,0
405.3009_2.34,405.3009,nHILIC,"MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)|MG(22:4(7Z,10Z,13Z,16Z)/0:0/0:0)|[14]-Gingerol",NA,||,HMDB11554|HMDB11584|,NA
515.3735_2.35,515.3735,nHILIC,22-Acetylpriverogenin B,C32H52O5,NA,HMDB34645,NA
465.3581_2.38,465.3581,nHILIC,0,0,0,0,0
405.3008_2.39,405.3008,nHILIC,"MG(0:0/22:4(7Z,10Z,13Z,16Z)/0:0)|MG(22:4(7Z,10Z,13Z,16Z)/0:0/0:0)|[14]-Gingerol",NA,||,HMDB11554|HMDB11584|,NA
193.087_2.4,193.087,nHILIC,0,0,0,0,0
489.3578_2.41,489.3578,nHILIC,Barringtogenol C|Camelliagenin C|Ganoderiol H|ED-71,NA,C08931|||,HMDB34525|HMDB34532|HMDB37783|,NA
188.0716_2.43,188.0716,nHILIC,3-Indolepropionic acid,C11H11NO2,NA,HMDB02302,1
222.0932_2.44,222.0932,nHILIC,0,0,0,0,0
145.087_2.48,145.087,nHILIC,NA,NA,NA,NA,NA
487.342_2.5,487.342,nHILIC,C30H48O5,C30H48O5,NA,NA,4
203.0826_2.55,203.0826,nHILIC,NA,NA,NA,NA,NA
123.0814_2.61,123.0814,nHILIC,0,0,0,0,0
764.5266_2.62,764.5266,nHILIC,0,0,0,0,0
505.3534_2.63,505.3534,nHILIC,Theasapogenol A|R1-Barrigenol,NA,|,HMDB34519|,NA
233.0122_2.65,233.0122,nHILIC,0,0,0,0,0
509.3843_2.66,509.3843,nHILIC,Lpc-Ether,NA,NA,NA,NA
91.0553_2.7,91.0553,nHILIC,0,0,0,0,0
285.2069_2.71,285.2069,nHILIC,"C16:0,DC FA (Hexadecanedicarboxylic acid)",C16H30O4,C19615,HMDB00672,2
377.2696_2.71,377.2696,nHILIC,0,0,0,0,0
413.1637_2.72,413.1637,nHILIC,0,0,0,0,0
215.0924_2.75,215.0924,nHILIC,0,0,0,0,0
738.5102_2.76,738.5102,nHILIC,Lipids PE(36:4),C41H74NO8P,0,0,NA
250.0549_2.78,250.0549,nHILIC,0,0,0,0,0
212.0022_2.8,212.0022,nHILIC,3-Indoxyl sulfate,C8H7NO4S,NA,HMDB00682,2
165.0557_2.81,165.0557,nHILIC,Phenyllactic acid|Dihydro-coumaric acid,C9H10O3,C05607|C11457,HMDB00563|,2
159.0662_2.91,159.0662,nHILIC,0,0,0,0,0
313.1191_2.91,313.1191,nHILIC,0,0,0,0,0
369.3009_2.93,369.3009,nHILIC,0,0,0,0,0
255.1137_2.95,255.1137,nHILIC,C15H16N2O2,C15H16N2O2,NA,NA,4
200.1293_2.96,200.1293,nHILIC,N-Acetylaminooctanoic acid,C10H19NO3,NA,HMDB59745,3
175.0975_2.97,175.0975,nHILIC,0,0,0,0,0
234.1062_2.97,234.1062,nHILIC,0,0,0,0,0
397.1688_2.98,397.1688,nHILIC,0,0,0,0,0
186.1135_2.98,186.1135,nHILIC,0,0,0,0,0
133.0506_2.99,133.0506,nHILIC,0,0,0,0,0
167.0714_3,167.0714,nHILIC,0,0,0,0,0
295.1912_3,295.1912,nHILIC,NA,NA,NA,NA,NA
192.0666_3.01,192.0666,nHILIC,0,0,0,0,0
167.1077_3.06,167.1077,nHILIC,0,0,0,0,0
310.1152_3.07,310.1152,nHILIC,"N2,N2-Dimethylguanosine",C12H17N5O5,NA,HMDB04824,1
323.2225_3.1,323.2225,nHILIC,NA,NA,NA,NA,NA
303.2328_3.11,303.2328,nHILIC,0,0,0,0,0
99.0088_3.12,99.0088,nHILIC,0,0,0,0,0
397.1688_3.13,397.1688,nHILIC,0,0,0,0,0
311.2954_3.15,311.2954,nHILIC,0,0,0,0,0
310.1151_3.19,310.1151,nHILIC,"N2,N2-Dimethylguanosine",C12H17N5O5,NA,HMDB04824,1
313.1192_3.23,313.1192,nHILIC,0,0,0,0,0
299.2225_3.26,299.2225,nHILIC,0,0,0,0,0
397.1689_3.45,397.1689,nHILIC,0,0,0,0,0
217.1081_3.53,217.1081,nHILIC,0,0,0,0,0
135.0312_3.56,135.0312,nHILIC,Hypoxanthine,C5H4N4O,C00262,HMDB00157,1
591.3908_3.57,591.3908,nHILIC,0,0,0,0,0
175.0974_3.58,175.0974,nHILIC,0,0,0,0,0
498.2891_3.6,498.2891,nHILIC,0,C26H45NO6S,0,0,NA
313.1192_3.6,313.1192,nHILIC,0,0,0,0,0
203.129_3.6,203.129,nHILIC,0,0,0,0,0
123.02_3.61,123.02,nHILIC,0,0,0,0,0
377.2691_3.68,377.2691,nHILIC,0,0,0,0,0
71.0503_3.69,71.0503,nHILIC,0,0,0,0,0
117.079_3.72,117.079,nHILIC,0,0,0,0,0
146.0611_3.77,146.0611,nHILIC,0,0,0,0,0
71.0501_3.79,71.0501,nHILIC,0,0,0,0,0
215.1288_3.81,215.1288,nHILIC,0,0,0,0,0
577.4844_3.84,577.4844,nHILIC,0,0,0,0,0
187.0512_3.85,187.0512,nHILIC,0,0,0,0,0
714.5104_3.86,714.5104,nHILIC,Lipids PE(34:2),C39H74NO8P,0,0,NA
716.5267_3.89,716.5267,nHILIC,Lipids PE(34:1),C39H76NO8P,NA,NA,NA
361.125_3.89,361.125,nHILIC,C14H22N2O9,C14H22N2O9,NA,NA,4
505.3532_3.89,505.3532,nHILIC,NA,NA,NA,NA,NA
561.4149_3.9,561.4149,nHILIC,NA,NA,NA,NA,NA
140.0353_3.91,140.0353,nHILIC,NA,NA,NA,NA,NA
698.515_3.99,698.515,nHILIC,Lipids PE(P-34:2),C39H74NO7P,0,0,NA
449.3637_3.99,449.3637,nHILIC,0,0,0,0,0
577.4843_4.01,577.4843,nHILIC,0,0,0,0,0
788.5485_4.04,788.5485,nHILIC,0,0,0,0,0
165.0767_4.11,165.0767,nHILIC,C6H14O5,NA,NA,NA,NA
507.3688_4.12,507.3688,nHILIC,0,0,0,0,0
772.5307_4.15,772.5307,nHILIC,0,0,0,0,0
417.1951_4.15,417.1951,nHILIC,0,0,0,0,0
211.0976_4.18,211.0976,nHILIC,0,0,0,0,0
128.0101_4.2,128.0101,nHILIC,Cyanuric acid,C3H3N3O3,C06554,HMDB41861,2
407.2801_4.2,407.2801,nHILIC,NA,NA,NA,NA,NA
277.1554_4.21,277.1554,nHILIC,0,0,0,0,0
860.6124_4.26,860.6124,nHILIC,Lipid,C46H87NO13,0,0,NA
122.0611_4.26,122.0611,nHILIC,0,0,0,0,0
197.0818_4.26,197.0818,nHILIC,0,0,0,0,0
774.548_4.29,774.548,nHILIC,0,0,0,0,0
130.0661_4.32,130.0661,nHILIC,Indoleacetic acid,C9H9N,C00954,HMDB00197,NA
257.1756_4.33,257.1756,nHILIC,Tetradecanedioic acid|Diethyl decanedioate|Diisobutyl adipate|2-Hydroxypropyl 2-isopropyl-5-methylcyclohexyl carbonate|1-Hydroxypropan-2-yl 2-isopropyl-5-methylcyclohexyl carbonate,C14H26O4,C11002||C14260||,HMDB00872|HMDB40429|HMDB41618|HMDB59946|HMDB59947,NA
746.5151_4.34,746.5151,nHILIC,Lipids PE(P-38:6),C43H74NO7P,NA,NA,NA
764.5271_4.39,764.5271,nHILIC,0,0,0,0,0
738.5099_4.42,738.5099,nHILIC,Lipids PE(36:4),C41H74NO8P,NA,NA,NA
698.5158_4.44,698.5158,nHILIC,Lipids PE(P-34:2),C39H74NO7P,0,0,NA
744.557_4.49,744.557,nHILIC,0,0,0,0,0
742.5416_4.5,742.5416,nHILIC,Lipids PE(36:2),C41H78NO8P,NA,NA,NA
243.1599_4.53,243.1599,nHILIC,0,0,0,0,0
788.5481_4.53,788.5481,nHILIC,0,0,0,0,0
790.562_4.54,790.562,nHILIC,Lipids PS(36:0),C42H82NO10P,NA,HMDB12378,NA
375.1196_4.57,375.1196,nHILIC,C18H20N2O7,C18H20N2O7,NA,NA,4
265.0463_4.58,265.0463,nHILIC,0,0,0,0,0
892.6108_4.63,892.6108,nHILIC,"Lipids PE(DiMe(11,5)/MonoMe(13,5))|PE(DiMe(13,5)/MonoMe(11,5))|PE(MonoMe(11,5)/DiMe(13,5))|PE(MonoMe(13,5)/DiMe(11,5))",C50H88NO10P,0,0,NA
153.0668_4.64,153.0668,nHILIC,0,0,0,0,0
866.5949_4.69,866.5949,nHILIC,0,0,0,0,0
896.6408_4.69,896.6408,nHILIC,0,0,0,0,0
840.5802_4.71,840.5802,nHILIC,0,0,0,0,0
922.5827_4.71,922.5827,nHILIC,0,0,0,0,0
204.0664_4.72,204.0664,nHILIC,Indolelactic acid,C11H11NO3,C02043,HMDB00671,2
255.16_4.73,255.16,nHILIC,"C14:2,2OH FA (Dihydro-tetradecadienoic acid)",C14H24O4,NA,NA,2
331.176_4.76,331.176,nHILIC,C16H28O7,C16H28O7,NA,NA,4
744.5573_4.78,744.5573,nHILIC,0,0,0,0,0
788.548_4.79,788.548,nHILIC,0,0,0,0,0
138.056_4.81,138.056,nHILIC,0,0,0,0,0
790.5632_4.81,790.5632,nHILIC,Lipids PS(36:0),C42H82NO10P,NA,HMDB12378,NA
327.2175_4.83,327.2175,nHILIC,0,0,0,0,0
208.0614_4.84,208.0614,nHILIC,0,0,0,0,0
189.0669_4.86,189.0669,nHILIC,0,0,0,0,0
846.6233_4.88,846.6233,nHILIC,0,0,0,0,0
830.5949_4.89,830.5949,nHILIC,0,0,0,0,0
818.5944_4.9,818.5944,nHILIC,PS(18:0/20:0),NA,C02737,HMDB10164,NA
222.0931_4.9,222.0931,nHILIC,0,0,0,0,0
281.114_4.91,281.114,nHILIC,0,0,0,0,0
223.0773_4.93,223.0773,nHILIC,0,0,0,0,0
263.0671_4.97,263.0671,nHILIC,0,0,0,0,0
231.0513_5,231.0513,nHILIC,C22H25NO6S2,C22H25NO6S2,NA,NA,4
254.1193_5.01,254.1193,nHILIC,0,0,0,0,0
147.0662_5.02,147.0662,nHILIC,0,0,0,0,0
214.0179_5.03,214.0179,nHILIC,0,0,0,0,0
155.0874_5.05,155.0874,nHILIC,0,0,0,0,0
175.0247_5.09,175.0247,nHILIC,0,0,0,0,0
909.5533_5.11,909.5533,nHILIC,Lipids PI(40:6),C49H83O13P,0,0,NA
885.5534_5.14,885.5534,nHILIC,0,0,0,0,0
913.5838_5.14,913.5838,nHILIC,Lipids PI(40:4),C49H87O13P,0,0,NA
255.1244_5.16,255.1244,nHILIC,0,0,0,0,0
108.0455_5.17,108.0455,nHILIC,0,0,0,0,0
445.1862_5.18,445.1862,nHILIC,0,0,0,0,0
326.15_5.2,326.15,nHILIC,0,0,0,0,0
859.5369_5.21,859.5369,nHILIC,0,0,0,0,0
499.2909_5.21,499.2909,nHILIC,Mupirocin|Mupirocin,C26H44O9,C11758|,HMDB14554|,NA
833.5213_5.24,833.5213,nHILIC,Lipids PI(34:2),C43H79O13P,NA,NA,NA
181.0174_5.27,181.0174,nHILIC,0,0,0,0,0
254.9814_5.28,254.9814,nHILIC,C6H8O9S(1),C6H8O9S,NA,NA,4
249.0072_5.29,249.0072,nHILIC,Dihydroxyphenylglycol sulfate,C8H10O7S,NA,HMDB01474,3
171.0856_5.39,171.0856,nHILIC,0,0,0,0,0
463.197_5.4,463.197,nHILIC,Estriol Glucuronide,C24H32O9,C05504,HMDB06766,2
265.0465_5.4,265.0465,nHILIC,0,0,0,0,0
248.1032_5.43,248.1032,nHILIC,0,0,0,0,0
193.0617_5.44,193.0617,nHILIC,0,0,0,0,0
879.7426_5.46,879.7426,nHILIC,0,0,0,0,0
431.2283_5.47,431.2283,nHILIC,0,0,0,0,0
133.0506_5.49,133.0506,nHILIC,"2,3-Dihydroxyvaleric acid",C5H10O4,C04039,HMDB00421,NA
473.1448_5.49,473.1448,nHILIC,0,0,0,0,0
502.2931_5.49,502.2931,nHILIC,0,0,0,0,0
436.2831_5.52,436.2831,nHILIC,LysoPE(P-16:0),C21H44NO6P,NA,HMDB11152,2
581.2411_5.52,581.2411,nHILIC,Biliverdin,C33H34N4O6,C00500,HMDB01008,3
715.5785_5.53,715.5785,nHILIC,0,0,0,0,0
788.548_5.53,788.548,nHILIC,0,0,0,0,0
166.0179_5.54,166.0179,nHILIC,Homocysteinesulfinic acid,C4H9NO4S,NA,HMDB06462,3
138.056_5.54,138.056,nHILIC,0,0,0,0,0
216.0513_5.55,216.0513,nHILIC,0,0,0,0,0
358.17_5.56,358.17,nHILIC,0,0,0,0,0
399.1659_5.59,399.1659,nHILIC,0,0,0,0,0
524.2777_5.6,524.2777,nHILIC,LysoPE(22:6),C27H44NO7P,NA,HMDB11496,2
528.3091_5.6,528.3091,nHILIC,LysoPE(22:4),C27H48NO7P,NA,HMDB11523,2
500.2778_5.62,500.2778,nHILIC,LysoPE(20:4),C25H44NO7P,NA,HMDB11487,2
207.0663_5.64,207.0663,nHILIC,0,0,0,0,0
177.0767_5.65,177.0767,nHILIC,0,0,0,0,0
263.1034_5.66,263.1034,nHILIC,Alpha-N-Phenylacetyl-L-glutamine,C13H16N2O4,C04148,HMDB06344,2
265.1099_5.66,265.1099,nHILIC,0,0,0,0,0
480.3092_5.68,480.3092,nHILIC,LysoPE(18:0),C23H48NO7P,NA,HMDB11129,2
321.1705_5.69,321.1705,nHILIC,0,0,0,0,0
341.0698_5.71,341.0698,nHILIC,0,0,0,0,0
144.1029_5.71,144.1029,nHILIC,0,0,0,0,0
329.1693_5.73,329.1693,nHILIC,0,0,0,0,0
343.0296_5.77,343.0296,nHILIC,0,C13H12O11|C13H12O11|C13H12O11|C13H17IN2O,0,0,NA
602.3466_5.78,602.3466,nHILIC,LysoPC(20:4),C28H50NO7P,C04230,HMDB10395,2
175.061_5.79,175.061,nHILIC,0,0,0,0,0
303.2327_5.8,303.2327,nHILIC,0,0,0,0,0
504.3092_5.86,504.3092,nHILIC,LysoPE(20:2),C25H48NO7P,NA,HMDB11483,2
289.0719_5.86,289.0719,nHILIC,0,0,0,0,0
227.1288_5.87,227.1288,nHILIC,Traumatic acid|5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid,C12H20O4,C16308|,HMDB00933|HMDB30994,NA
565.4091_5.88,565.4091,nHILIC,0,0,0,0,0
188.0563_5.88,188.0563,nHILIC,0,0,0,0,0
530.3016_5.89,530.3016,nHILIC,LysoPC(16:0),C24H50NO7P,C04230,HMDB10382,2
103.04_5.93,103.04,nHILIC,C4:1 FA (Hydroxybutyric acid),C4H8O3,C01089,HMDB00357,2
215.1287_5.93,215.1287,nHILIC,0,0,0,0,0
131.0349_5.97,131.0349,nHILIC,Ethylmalonate,C5H8O4,NA,HMDB00622,3
354.036_6,354.036,nHILIC,0,0,0,0,0
152.0022_6.01,152.0022,nHILIC,Cysteine sulfinic acid,C3H7NO4S,C00606 ,HMDB00996,3
153.0055_6.01,153.0055,nHILIC,0,0,0,0,0
106.9808_6.01,106.9808,nHILIC,0,0,0,0,0
161.0091_6.03,161.0091,nHILIC,4-hydroxy-2-oxo-glutaric acid,C5H6O6,C01127,NA,3
464.3013_6.03,464.3013,nHILIC,Glycocholic acid,C26H43NO6,C01921,HMDB00138,3
99.0087_6.05,99.0087,nHILIC,0,0,0,0,0
187.0378_6.05,187.0378,nHILIC,0,0,0,0,0
159.0298_6.07,159.0298,nHILIC,0,0,0,0,0
164.0716_6.08,164.0716,nHILIC,L-Phenylalanine,C9H11NO2,C00079,HMDB00159,1
165.0749_6.08,165.0749,nHILIC,L-Phenylalanine,NA,C00079,HMDB00159,NA
320.1612_6.1,320.1612,nHILIC,0,0,0,0,0
89.0244_6.15,89.0244,nHILIC,L-Lactic acid,C3H6O3,C00186,HMDB00190,1
79.9574_6.16,79.9574,nHILIC,0,0,0,0,0
